neuron_name,Basal_Density,bas_turnover,Apical_Density,ap_turnover,Axon_Density,ap_postsyn_num,bas_postsyn_num,presynaptic_num,sum_postsyn_num,Soma_depth,AD,number_of_bifurcations_NeuriteType_apical_dendrite_value,number_of_bifurcations_NeuriteType_basal_dendrite_value,number_of_bifurcations_NeuriteType_axon_value,number_of_bifurcations_NeuriteType_all_value,number_of_forking_points_NeuriteType_apical_dendrite_value,number_of_forking_points_NeuriteType_basal_dendrite_value,number_of_forking_points_NeuriteType_axon_value,number_of_forking_points_NeuriteType_all_value,number_of_neurites_NeuriteType_apical_dendrite_value,number_of_neurites_NeuriteType_basal_dendrite_value,number_of_neurites_NeuriteType_axon_value,number_of_neurites_NeuriteType_all_value,number_of_sections_NeuriteType_apical_dendrite_value,number_of_sections_NeuriteType_basal_dendrite_value,number_of_sections_NeuriteType_axon_value,number_of_sections_NeuriteType_all_value,number_of_terminations_NeuriteType_apical_dendrite_value,number_of_terminations_NeuriteType_basal_dendrite_value,number_of_terminations_NeuriteType_axon_value,number_of_terminations_NeuriteType_all_value,total_length_NeuriteType_apical_dendrite_value,total_length_NeuriteType_basal_dendrite_value,total_length_NeuriteType_axon_value,total_length_NeuriteType_all_value,neurite_lengths_NeuriteType_apical_dendrite_length,neurite_lengths_NeuriteType_apical_dendrite_mean,neurite_lengths_NeuriteType_apical_dendrite_sum,neurite_lengths_NeuriteType_apical_dendrite_std,neurite_lengths_NeuriteType_apical_dendrite_min,neurite_lengths_NeuriteType_apical_dendrite_max,neurite_lengths_NeuriteType_basal_dendrite_length,neurite_lengths_NeuriteType_basal_dendrite_mean,neurite_lengths_NeuriteType_basal_dendrite_sum,neurite_lengths_NeuriteType_basal_dendrite_std,neurite_lengths_NeuriteType_basal_dendrite_min,neurite_lengths_NeuriteType_basal_dendrite_max,neurite_lengths_NeuriteType_axon_length,neurite_lengths_NeuriteType_axon_mean,neurite_lengths_NeuriteType_axon_sum,neurite_lengths_NeuriteType_axon_std,neurite_lengths_NeuriteType_axon_min,neurite_lengths_NeuriteType_axon_max,neurite_lengths_NeuriteType_all_length,neurite_lengths_NeuriteType_all_mean,neurite_lengths_NeuriteType_all_sum,neurite_lengths_NeuriteType_all_std,neurite_lengths_NeuriteType_all_min,neurite_lengths_NeuriteType_all_max,number_of_sections_per_neurite_NeuriteType_apical_dendrite_length,number_of_sections_per_neurite_NeuriteType_apical_dendrite_mean,number_of_sections_per_neurite_NeuriteType_apical_dendrite_sum,number_of_sections_per_neurite_NeuriteType_apical_dendrite_std,number_of_sections_per_neurite_NeuriteType_apical_dendrite_min,number_of_sections_per_neurite_NeuriteType_apical_dendrite_max,number_of_sections_per_neurite_NeuriteType_basal_dendrite_length,number_of_sections_per_neurite_NeuriteType_basal_dendrite_mean,number_of_sections_per_neurite_NeuriteType_basal_dendrite_sum,number_of_sections_per_neurite_NeuriteType_basal_dendrite_std,number_of_sections_per_neurite_NeuriteType_basal_dendrite_min,number_of_sections_per_neurite_NeuriteType_basal_dendrite_max,number_of_sections_per_neurite_NeuriteType_axon_length,number_of_sections_per_neurite_NeuriteType_axon_mean,number_of_sections_per_neurite_NeuriteType_axon_sum,number_of_sections_per_neurite_NeuriteType_axon_std,number_of_sections_per_neurite_NeuriteType_axon_min,number_of_sections_per_neurite_NeuriteType_axon_max,number_of_sections_per_neurite_NeuriteType_all_length,number_of_sections_per_neurite_NeuriteType_all_mean,number_of_sections_per_neurite_NeuriteType_all_sum,number_of_sections_per_neurite_NeuriteType_all_std,number_of_sections_per_neurite_NeuriteType_all_min,number_of_sections_per_neurite_NeuriteType_all_max,principal_direction_extents_NeuriteType_apical_dendrite_length,principal_direction_extents_NeuriteType_apical_dendrite_mean,principal_direction_extents_NeuriteType_apical_dendrite_sum,principal_direction_extents_NeuriteType_apical_dendrite_std,principal_direction_extents_NeuriteType_apical_dendrite_min,principal_direction_extents_NeuriteType_apical_dendrite_max,principal_direction_extents_NeuriteType_basal_dendrite_length,principal_direction_extents_NeuriteType_basal_dendrite_mean,principal_direction_extents_NeuriteType_basal_dendrite_sum,principal_direction_extents_NeuriteType_basal_dendrite_std,principal_direction_extents_NeuriteType_basal_dendrite_min,principal_direction_extents_NeuriteType_basal_dendrite_max,principal_direction_extents_NeuriteType_axon_length,principal_direction_extents_NeuriteType_axon_mean,principal_direction_extents_NeuriteType_axon_sum,principal_direction_extents_NeuriteType_axon_std,principal_direction_extents_NeuriteType_axon_min,principal_direction_extents_NeuriteType_axon_max,principal_direction_extents_NeuriteType_all_length,principal_direction_extents_NeuriteType_all_mean,principal_direction_extents_NeuriteType_all_sum,principal_direction_extents_NeuriteType_all_std,principal_direction_extents_NeuriteType_all_min,principal_direction_extents_NeuriteType_all_max,remote_bifurcation_angles_NeuriteType_apical_dendrite_length,remote_bifurcation_angles_NeuriteType_apical_dendrite_mean,remote_bifurcation_angles_NeuriteType_apical_dendrite_sum,remote_bifurcation_angles_NeuriteType_apical_dendrite_std,remote_bifurcation_angles_NeuriteType_apical_dendrite_min,remote_bifurcation_angles_NeuriteType_apical_dendrite_max,remote_bifurcation_angles_NeuriteType_basal_dendrite_length,remote_bifurcation_angles_NeuriteType_basal_dendrite_mean,remote_bifurcation_angles_NeuriteType_basal_dendrite_sum,remote_bifurcation_angles_NeuriteType_basal_dendrite_std,remote_bifurcation_angles_NeuriteType_basal_dendrite_min,remote_bifurcation_angles_NeuriteType_basal_dendrite_max,remote_bifurcation_angles_NeuriteType_axon_length,remote_bifurcation_angles_NeuriteType_axon_mean,remote_bifurcation_angles_NeuriteType_axon_sum,remote_bifurcation_angles_NeuriteType_axon_std,remote_bifurcation_angles_NeuriteType_axon_min,remote_bifurcation_angles_NeuriteType_axon_max,remote_bifurcation_angles_NeuriteType_all_length,remote_bifurcation_angles_NeuriteType_all_mean,remote_bifurcation_angles_NeuriteType_all_sum,remote_bifurcation_angles_NeuriteType_all_std,remote_bifurcation_angles_NeuriteType_all_min,remote_bifurcation_angles_NeuriteType_all_max,section_branch_orders_NeuriteType_apical_dendrite_length,section_branch_orders_NeuriteType_apical_dendrite_mean,section_branch_orders_NeuriteType_apical_dendrite_sum,section_branch_orders_NeuriteType_apical_dendrite_std,section_branch_orders_NeuriteType_apical_dendrite_min,section_branch_orders_NeuriteType_apical_dendrite_max,section_branch_orders_NeuriteType_basal_dendrite_length,section_branch_orders_NeuriteType_basal_dendrite_mean,section_branch_orders_NeuriteType_basal_dendrite_sum,section_branch_orders_NeuriteType_basal_dendrite_std,section_branch_orders_NeuriteType_basal_dendrite_min,section_branch_orders_NeuriteType_basal_dendrite_max,section_branch_orders_NeuriteType_axon_length,section_branch_orders_NeuriteType_axon_mean,section_branch_orders_NeuriteType_axon_sum,section_branch_orders_NeuriteType_axon_std,section_branch_orders_NeuriteType_axon_min,section_branch_orders_NeuriteType_axon_max,section_branch_orders_NeuriteType_all_length,section_branch_orders_NeuriteType_all_mean,section_branch_orders_NeuriteType_all_sum,section_branch_orders_NeuriteType_all_std,section_branch_orders_NeuriteType_all_min,section_branch_orders_NeuriteType_all_max,section_lengths_NeuriteType_apical_dendrite_length,section_lengths_NeuriteType_apical_dendrite_mean,section_lengths_NeuriteType_apical_dendrite_sum,section_lengths_NeuriteType_apical_dendrite_std,section_lengths_NeuriteType_apical_dendrite_min,section_lengths_NeuriteType_apical_dendrite_max,section_lengths_NeuriteType_basal_dendrite_length,section_lengths_NeuriteType_basal_dendrite_mean,section_lengths_NeuriteType_basal_dendrite_sum,section_lengths_NeuriteType_basal_dendrite_std,section_lengths_NeuriteType_basal_dendrite_min,section_lengths_NeuriteType_basal_dendrite_max,section_lengths_NeuriteType_axon_length,section_lengths_NeuriteType_axon_mean,section_lengths_NeuriteType_axon_sum,section_lengths_NeuriteType_axon_std,section_lengths_NeuriteType_axon_min,section_lengths_NeuriteType_axon_max,section_lengths_NeuriteType_all_length,section_lengths_NeuriteType_all_mean,section_lengths_NeuriteType_all_sum,section_lengths_NeuriteType_all_std,section_lengths_NeuriteType_all_min,section_lengths_NeuriteType_all_max,section_path_distances_NeuriteType_apical_dendrite_length,section_path_distances_NeuriteType_apical_dendrite_mean,section_path_distances_NeuriteType_apical_dendrite_sum,section_path_distances_NeuriteType_apical_dendrite_std,section_path_distances_NeuriteType_apical_dendrite_min,section_path_distances_NeuriteType_apical_dendrite_max,section_path_distances_NeuriteType_basal_dendrite_length,section_path_distances_NeuriteType_basal_dendrite_mean,section_path_distances_NeuriteType_basal_dendrite_sum,section_path_distances_NeuriteType_basal_dendrite_std,section_path_distances_NeuriteType_basal_dendrite_min,section_path_distances_NeuriteType_basal_dendrite_max,section_path_distances_NeuriteType_axon_length,section_path_distances_NeuriteType_axon_mean,section_path_distances_NeuriteType_axon_sum,section_path_distances_NeuriteType_axon_std,section_path_distances_NeuriteType_axon_min,section_path_distances_NeuriteType_axon_max,section_path_distances_NeuriteType_all_length,section_path_distances_NeuriteType_all_mean,section_path_distances_NeuriteType_all_sum,section_path_distances_NeuriteType_all_std,section_path_distances_NeuriteType_all_min,section_path_distances_NeuriteType_all_max,section_radial_distances_NeuriteType_apical_dendrite_length,section_radial_distances_NeuriteType_apical_dendrite_mean,section_radial_distances_NeuriteType_apical_dendrite_sum,section_radial_distances_NeuriteType_apical_dendrite_std,section_radial_distances_NeuriteType_apical_dendrite_min,section_radial_distances_NeuriteType_apical_dendrite_max,section_radial_distances_NeuriteType_basal_dendrite_length,section_radial_distances_NeuriteType_basal_dendrite_mean,section_radial_distances_NeuriteType_basal_dendrite_sum,section_radial_distances_NeuriteType_basal_dendrite_std,section_radial_distances_NeuriteType_basal_dendrite_min,section_radial_distances_NeuriteType_basal_dendrite_max,section_radial_distances_NeuriteType_axon_length,section_radial_distances_NeuriteType_axon_mean,section_radial_distances_NeuriteType_axon_sum,section_radial_distances_NeuriteType_axon_std,section_radial_distances_NeuriteType_axon_min,section_radial_distances_NeuriteType_axon_max,section_radial_distances_NeuriteType_all_length,section_radial_distances_NeuriteType_all_mean,section_radial_distances_NeuriteType_all_sum,section_radial_distances_NeuriteType_all_std,section_radial_distances_NeuriteType_all_min,section_radial_distances_NeuriteType_all_max
140903a ,0.97,11.1,1.2,8.6,0.24,4577.146872,3685.566307,1936.457891,8262.713179,280,1,22,21,20,63,22,21,20,63,1,4,1,6,45,46,41,132,23,25,21,69,3814.28906,3799.552894,8068.574547,15682.4165,1,3814.28906,3814.28906,0,3814.28906,3814.28906,4,949.8882234,3799.552894,411.8018487,506.4563558,1426.656559,1,8068.574547,8068.574547,0,8068.574547,8068.574547,6,2613.736083,15682.4165,2675.458589,506.4563558,8068.574547,1,45,45,0,45,45,4,11.5,46,6.224949799,5,21,1,41,41,0,41,41,6,22,132,15.73742885,5,45,1,629.4062254,629.4062254,0,629.4062254,629.4062254,4,345.1775423,1380.710169,88.69681767,254.7537709,437.5596115,1,961.269255,961.269255,0,961.269255,961.269255,6,495.2309416,2971.38565,243.8330402,254.7537709,961.269255,22,1.161354039,25.54978885,0.436264253,0.373689225,2.537282553,21,0.998955562,20.97806681,0.3414915,0.516947959,1.614247222,20,1.593499811,31.86999623,0.719188807,0.267248265,2.829279668,63,1.244410347,78.39785189,0.575077924,0.267248265,2.829279668,45,5.822222222,262,2.95363346,0,10,46,2.260869565,104,1.22358672,0,5,41,4.634146341,190,2.282019832,0,9,132,4.212121212,556,2.716476949,0,10,45,84.76197911,3814.28906,67.43205617,1.405729317,305.0118892,46,82.59897595,3799.552894,56.81264089,1.199865025,188.9271943,41,196.7945012,8068.574547,209.8416294,0.702864659,763.1911738,132,118.8061856,15682.4165,138.1779313,0.702864659,763.1911738,45,253.0853107,11388.83898,132.8471341,40.24559744,520.2272811,46,142.9116616,6573.936433,79.2020355,7.369741893,262.3866593,41,618.9657593,25377.59613,343.2698076,51.94597562,1518.652495,132,328.3361481,43340.37155,291.4621649,7.369741893,1518.652495,45,176.5424064,7944.408286,80.13399569,40.01234856,313.2405835,46,97.0355955,4463.637393,54.51337689,5.573829134,182.880148,41,201.4067498,8257.676743,86.93616457,48.09253931,357.8239094,132,156.5585032,20665.72242,86.99320134,5.573829134,357.8239094
140904c,1.16,7.715,1,19.025,0.23,3234.44961,5363.209605,3928.680352,8597.659215,192,1,20,24,47,91,20,25,50,95,1,9,1,11,41,60,104,205,21,35,54,110,3234.44961,4623.456556,17081.21892,24939.12508,1,3234.44961,3234.44961,0,3234.44961,3234.44961,9,513.7173951,4623.456556,194.7633049,258.394492,847.5619575,1,17081.21892,17081.21892,0,17081.21892,17081.21892,11,2267.193189,24939.12508,4752.075472,258.394492,17081.21892,1,41,41,0,41,41,9,6.666666667,60,3.197221016,3,11,1,104,104,0,104,104,11,18.63636364,205,28.87047163,3,104,1,667.1100159,667.1100159,0,667.1100159,667.1100159,9,220.7927027,1987.134324,56.94521244,145.9857641,303.3908325,1,1075.842573,1075.842573,0,1075.842573,1075.842573,11,339.0988103,3730.086913,270.6111859,145.9857641,1075.842573,20,0.914303171,18.28606341,0.56033084,0.244555545,2.847565218,24,0.980811874,23.53948499,0.286620457,0.43938468,1.700914764,47,1.321477779,62.10945563,0.604708547,0.331610197,2.585407387,91,1.142142902,103.935004,0.560730474,0.244555545,2.847565218,41,4.43902439,182,1.781322891,0,7,60,1.616666667,97,1.066015426,0,4,104,5.182692308,539,1.984383372,0,9,205,3.990243902,818,2.318515597,0,9,41,78.88901487,3234.44961,57.45866815,3.081236472,260.1633303,60,77.05760927,4623.456556,47.60191764,0.702864279,195.3792979,104,164.2424896,17081.21892,147.1475607,1.696864476,653.2371638,205,121.6542687,24939.12508,119.0637055,0.702864279,653.2371638,41,221.9651227,9100.570032,93.12750612,31.19245342,434.1729237,60,125.9249761,7555.498566,63.19627686,21.3915401,237.1423213,104,452.7471803,47085.70675,229.4329482,104.9054989,1170.606049,205,310.9354895,63741.77535,226.7424653,21.3915401,1170.606049,41,158.0842521,6481.454334,58.71908692,30.53049595,313.2915544,60,88.04880009,5282.928005,42.6902706,16.27987893,158.8846259,104,176.8122949,18388.47867,75.06951326,53.49298583,351.918447,205,147.0871269,30152.86101,74.66283211,16.27987893,351.918447
140908a,1.2,10.75,1.3,13.9,0.3,5636.498335,4927.731588,4824.578946,10564.22992,200,1,23,25,39,87,24,25,42,91,2,6,1,9,51,56,88,195,27,31,46,104,4335.76795,4106.44299,16081.92982,24524.14076,2,2167.883975,4335.76795,1977.851798,190.0321773,4145.735773,6,684.4071649,4106.44299,491.1596783,168.0899443,1450.274387,1,16081.92982,16081.92982,0,16081.92982,16081.92982,9,2724.904529,24524.14076,4868.078196,168.0899443,16081.92982,2,25.5,51,24.5,1,50,6,9.333333333,56,7.695597587,1,21,1,88,88,0,88,88,9,21.66666667,195,27.68473306,1,88,2,384.0615324,768.1230649,243.2994128,140.7621196,627.3609453,6,258.1777394,1549.066437,128.0866161,165.0829316,528.4420776,1,897.5321443,897.5321443,0,897.5321443,897.5321443,9,357.191294,3214.721646,251.4536966,140.7621196,897.5321443,23,0.963293817,22.1557578,0.476990442,0.291737797,2.219976085,25,1.059622448,26.49056119,0.404948085,0.443329148,1.933008817,39,1.439711772,56.14875912,0.667834069,0,2.788686202,87,1.204541128,104.7950781,0.594487785,0,2.788686202,51,4.176470588,213,1.977380743,0,8,56,2.428571429,136,1.373956004,0,5,88,5.829545455,513,3.17025089,0,14,195,4.420512821,862,2.855061137,0,14,51,85.01505785,4335.76795,55.18326911,2.399731202,221.9630968,56,73.3293391,4106.44299,78.84781693,0.99400121,550.490234,88,182.7492025,16081.92982,174.0191187,0,760.8677785,195,125.7648244,24524.14076,137.6122957,0,760.8677785,51,206.8584874,10549.78286,97.84007495,29.08093631,399.4022081,56,115.066883,6443.745446,93.27706776,6.205192395,656.6847562,88,490.5083847,43164.73785,314.1723366,89.86682663,1586.148035,195,308.503929,60158.26616,279.1818978,6.205192395,1586.148035,51,150.2653725,7663.533996,67.68290506,28.15834416,282.9163731,56,84.389422,4725.807632,55.18078685,5.795973237,322.782262,88,168.4831407,14826.51638,80.32700627,36.79407561,366.7234191,195,139.5685026,27215.85801,79.15814596,5.795973237,366.7234191
140908b,1.25,13.25,0.875,16.5,0.3,3842.577128,4602.048082,3711.770358,8444.625211,236,1,29,19,34,82,29,19,34,82,1,5,1,7,59,43,69,171,30,24,35,89,4391.516718,3681.638466,12372.56786,20445.72304,1,4391.516718,4391.516718,0,4391.516718,4391.516718,5,736.3276932,3681.638466,117.3370807,556.5964887,853.9443982,1,12372.56786,12372.56786,0,12372.56786,12372.56786,7,2920.817578,20445.72304,4060.741656,556.5964887,12372.56786,1,59,59,0,59,59,5,8.6,43,0.8,7,9,1,69,69,0,69,69,7,24.42857143,171,25.1785461,7,69,1,670.7651811,670.7651811,0,670.7651811,670.7651811,5,304.0865827,1520.432913,63.20748571,236.5914302,400.3109509,1,861.9228948,861.9228948,0,861.9228948,861.9228948,7,436.1601413,3053.120989,221.5228149,236.5914302,861.9228948,29,1.169156595,33.90554125,0.33069101,0.484689702,1.862542831,19,0.997920645,18.96049225,0.33106449,0.307182885,1.599591157,34,1.283839564,43.65054519,0.504602758,0.218002506,2.482500032,82,1.177031447,96.51657869,0.426417671,0.218002506,2.482500032,59,5.186440678,306,2.325062975,0,10,43,1.860465116,80,1.047286535,0,4,69,5.188405797,358,1.882608138,0,8,171,4.350877193,744,2.377953526,0,10,59,74.43248674,4391.516718,53.88385679,4.764147106,196.2988333,43,85.61949921,3681.638466,63.50191367,2.108592838,202.1455715,69,179.3125777,12372.56786,165.5826456,1.902728657,661.1833486,171,119.5656318,20445.72304,124.5473674,1.902728657,661.1833486,59,202.7653819,11963.15753,108.6839477,20.12279859,444.8165345,43,124.7294205,5363.365083,78.67328008,10.23114819,296.3746042,69,419.8971684,28972.90462,251.0831211,32.89568787,969.0358152,171,270.7568844,46299.42723,216.8009284,10.23114819,969.0358152,59,140.26657,8275.727627,71.90656274,20.06165723,314.9148602,43,88.42631877,3802.331707,54.4221349,7.66371802,212.0231513,69,168.4087354,11620.20274,92.37131742,27.80436808,328.7731202,171,138.5863279,23698.26208,83.45188555,7.66371802,328.7731202
141112a,1.3,7.67,1.45,8.05,0.325,4354.071709,7621.086587,4095.392681,11975.1583,114,0,20,38,38,96,21,38,40,99,1,8,1,10,44,84,83,211,23,46,43,112,3002.808075,5862.374298,12601.20825,21466.39062,1,3002.808075,3002.808075,0,3002.808075,3002.808075,8,732.7967873,5862.374298,383.9732798,360.6800891,1487.472868,1,12601.20825,12601.20825,0,12601.20825,12601.20825,10,2146.639062,21466.39062,3566.540704,360.6800891,12601.20825,1,44,44,0,44,44,8,10.5,84,5.722761571,5,23,1,83,83,0,83,83,10,21.1,211,23.48808208,5,83,1,464.1411631,464.1411631,0,464.1411631,464.1411631,8,269.5277794,2156.222235,119.5617529,173.8135406,554.3219313,1,944.5201514,944.5201514,0,944.5201514,944.5201514,10,356.4883549,3564.883549,230.7006191,173.8135406,944.5201514,20,0.972465979,19.44931957,0.37009719,0.545049335,1.911128452,38,0.845158776,32.11603349,0.412412281,0.217037541,1.752334728,38,1.330285694,50.55085637,0.58680302,0.105793965,2.869796914,96,1.063710515,102.1162094,0.530029546,0.105793965,2.869796914,44,6.181818182,272,3.644876399,0,12,84,2.30952381,194,1.318153384,0,5,83,8.542168675,709,3.409063769,0,15,211,5.568720379,1175,3.977277615,0,15,44,68.24563806,3002.808075,55.03997723,4.387731516,237.5242214,84,69.79017022,5862.374298,59.50311772,2.193865758,265.0581728,83,151.8217861,12601.20825,170.2906815,0,606.4577792,211,101.7364484,21466.39062,122.7818168,0,606.4577792,44,161.8837422,7122.884656,94.65140941,17.20983894,375.4592552,84,108.0600234,9077.041964,75.64387921,7.15647385,334.3822923,83,368.3484625,30572.92239,238.5546004,0,970.8697833,211,221.6722702,46772.84901,202.184954,0,970.8697833,44,122.3429433,5383.089506,69.13853946,16.02778022,291.8009987,84,80.26924219,6742.616344,54.45137209,6.398451944,262.2192579,83,159.1406578,13208.6746,92.3309456,0,323.7039699,211,120.0681538,25334.38045,82.23621926,0,323.7039699
141113a,1.15,7.325,1.1,13.965,0.34,5289.908338,3658.508905,3439.524153,8948.417243,160,1,25,22,36,83,29,22,37,88,1,6,1,8,64,50,76,190,35,28,39,102,4809.00758,3181.312091,10116.24751,18106.56719,1,4809.00758,4809.00758,0,4809.00758,4809.00758,6,530.2186818,3181.312091,169.0445785,274.3755628,764.5907741,1,10116.24751,10116.24751,0,10116.24751,10116.24751,8,2263.320898,18106.56719,3285.237687,274.3755628,10116.24751,1,64,64,0,64,64,6,8.333333333,50,2.494438258,5,11,1,76,76,0,76,76,8,23.75,190,26.95714191,5,76,1,764.6947908,764.6947908,0,764.6947908,764.6947908,6,203.8143972,1222.886383,49.52644962,127.2136975,289.9463843,1,921.909596,921.909596,0,921.909596,921.909596,8,363.6863463,2909.49077,282.9515031,127.2136975,921.909596,25,0.900648814,22.51622035,0.409766906,0.333709524,1.71519751,22,0.885836521,19.48840346,0.311019318,0,1.352724262,36,1.198651763,43.15146346,0.561339921,0,2.53953552,83,1.025976955,85.15608727,0.48554628,0,2.53953552,64,4.09375,262,1.720453701,0,7,50,2.08,104,1.262378707,0,4,76,4.973684211,378,1.926092883,0,9,190,3.915789474,744,2.06047086,0,9,64,75.14074343,4809.00758,54.73764903,4.061282892,216.7664575,50,63.62624182,3181.312091,50.53371032,0,191.1696405,76,133.1085199,10116.24751,118.1198756,0,458.0859454,190,95.29772203,18106.56719,90.74623073,0,458.0859454,64,214.0002468,13696.0158,107.2697554,29.33140604,411.0017175,50,90.59707262,4529.853631,58.49571549,9.854743726,246.8044291,76,433.9411826,32979.52988,243.2721058,73.57723642,948.4009498,190,269.5021016,51205.39931,220.7386941,9.854743726,948.4009498,64,147.2653435,9424.981982,73.07034208,28.42463559,289.7055167,50,65.25910053,3262.955027,42.36773338,7.215494937,199.672184,76,154.8051578,11765.19199,87.78958802,25.18951068,309.138646,190,128.7006789,24453.129,82.47125641,7.215494937,309.138646
141117a,1.4,6,1,10.25,0.3,3721.495508,4480.648264,3912.161502,8202.143772,196,1,24,20,34,78,25,20,35,80,1,8,1,10,52,48,73,173,27,28,38,93,3721.495508,3200.463046,13040.53834,19962.49689,1,3721.495508,3721.495508,0,3721.495508,3721.495508,8,400.0578808,3200.463046,167.2864843,116.7072064,715.1080749,1,13040.53834,13040.53834,0,13040.53834,13040.53834,10,1996.249689,19962.49689,3815.223313,116.7072064,13040.53834,1,52,52,0,52,52,8,6,48,3.31662479,1,11,1,73,73,0,73,73,10,17.3,173,23.27251598,1,73,1,544.1870567,544.1870567,0,544.1870567,544.1870567,8,186.5519141,1492.415313,36.12566044,104.559465,222.145346,1,879.0730133,879.0730133,0,879.0730133,879.0730133,10,291.5675383,2915.675383,225.3100223,104.559465,879.0730133,24,1.112570007,26.70168018,0.322686406,0.518606805,1.902079842,20,1.075150629,21.50301257,0.384984413,0.458570261,2.324096179,34,1.347063266,45.80015105,0.62352146,0.238367903,2.586932721,78,1.205190305,94.0048438,0.505231902,0.238367903,2.586932721,52,5.326923077,277,2.06361477,0,9,48,1.541666667,74,0.956520024,0,3,73,4.95890411,362,1.778396663,0,8,173,4.121387283,713,2.334029321,0,9,52,71.56722132,3721.495508,52.61833734,0.994000196,225.9504435,48,66.67631346,3200.463046,44.6568403,5.090593428,166.6982676,73,178.6375115,13040.53834,171.8759934,4.030757881,694.0524783,173,115.3901554,19962.49689,129.5166646,0.994000196,694.0524783,52,221.6060226,11523.51318,92.67987659,36.83487092,392.0190808,48,94.44520599,4533.369888,55.75144208,6.958001375,203.36054,73,463.1865147,33812.61557,227.8773271,101.0702398,952.1995227,173,288.2629979,49869.49864,223.664343,6.958001375,952.1995227,52,145.7814324,7580.634486,57.85547336,28.45503376,254.1901196,48,68.39462614,3282.942055,39.9976024,6.958001375,141.0862386,73,177.5636609,12962.14725,76.57291564,47.18490301,347.8166008,173,137.7209467,23825.72379,77.1168904,6.958001375,347.8166008
